Region.Label,Area,Sample.Label,Effort,distance,species,visit,Observer,Object,Detected
Montrave,33.2,1,337670,706450,2,75,c,1,1,1,1
Montrave,33.2,1,337670,706450,2,55,w,1,1,2,1
Montrave,33.2,1,337670,706450,2,100,g,2,1,3,1
Montrave,33.2,1,337670,706450,2,100,r,2,1,4,1
Montrave,33.2,1,337670,706450,2,65,w,2,1,5,1
Montrave,33.2,2,337770,706450,2,10,c,1,1,6,1
Montrave,33.2,2,337770,706450,2,20,w,1,1,7,1
Montrave,33.2,2,337770,706450,2,40,w,1,1,8,1
Montrave,33.2,2,337770,706450,2,14,c,2,1,9,1
Montrave,33.2,2,337770,706450,2,55,c,2,1,10,1
Montrave,33.2,2,337770,706450,2,35,r,2,1,11,1
Montrave,33.2,2,337770,706450,2,55,w,2,1,12,1
Montrave,33.2,3,337870,706450,2,40,r,1,1,13,1
Montrave,33.2,3,337870,706450,2,85,r,1,1,14,1
Montrave,33.2,3,337870,706450,2,55,w,1,1,15,1
Montrave,33.2,3,337870,706450,2,60,w,1,1,16,1
Montrave,33.2,3,337870,706450,2,85,w,1,1,17,1
Montrave,33.2,3,337870,706450,2,35,w,2,1,18,1
Montrave,33.2,3,337870,706450,2,50,w,2,1,19,1
Montrave,33.2,4,337470,706350,2,25,c,1,1,20,1
Montrave,33.2,4,337470,706350,2,80,g,1,1,21,1
Montrave,33.2,4,337470,706350,2,75,w,1,1,22,1
Montrave,33.2,4,337470,706350,2,30,c,2,1,23,1
Montrave,33.2,4,337470,706350,2,70,c,2,1,24,1
Montrave,33.2,4,337470,706350,2,70,c,2,1,25,1
Montrave,33.2,4,337470,706350,2,120,c,2,1,26,1
Montrave,33.2,4,337470,706350,2,50,w,2,1,27,1
Montrave,33.2,4,337470,706350,2,100,w,2,1,28,1
Montrave,33.2,5,337570,706350,2,80,c,1,1,29,1
Montrave,33.2,5,337570,706350,2,32,w,1,1,30,1
Montrave,33.2,5,337570,706350,2,55,w,1,1,31,1
Montrave,33.2,5,337570,706350,2,35,c,2,1,32,1
Montrave,33.2,5,337570,706350,2,25,g,2,1,33,1
Montrave,33.2,5,337570,706350,2,25,w,2,1,34,1
Montrave,33.2,5,337570,706350,2,55,w,2,1,35,1
Montrave,33.2,6,337670,706350,2,10,c,1,1,36,1
Montrave,33.2,6,337670,706350,2,60,c,1,1,37,1
Montrave,33.2,6,337670,706350,2,40,r,1,1,38,1
Montrave,33.2,6,337670,706350,2,45,w,1,1,39,1
Montrave,33.2,6,337670,706350,2,7,c,2,1,40,1
Montrave,33.2,6,337670,706350,2,50,c,2,1,41,1
Montrave,33.2,6,337670,706350,2,25,w,2,1,42,1
Montrave,33.2,6,337670,706350,2,50,w,2,1,43,1
Montrave,33.2,6,337670,706350,2,60,w,2,1,44,1
Montrave,33.2,6,337670,706350,2,60,w,2,1,45,1
Montrave,33.2,7,337770,706350,2,70,c,1,1,46,1
Montrave,33.2,7,337770,706350,2,115,r,1,1,47,1
Montrave,33.2,7,337770,706350,2,67,w,1,1,48,1
Montrave,33.2,7,337770,706350,2,70,w,1,1,49,1
Montrave,33.2,7,337770,706350,2,90,c,2,1,50,1
Montrave,33.2,7,337770,706350,2,120,c,2,1,51,1
Montrave,33.2,7,337770,706350,2,120,r,2,1,52,1
Montrave,33.2,7,337770,706350,2,55,w,2,1,53,1
Montrave,33.2,7,337770,706350,2,65,w,2,1,54,1
Montrave,33.2,7,337770,706350,2,100,w,2,1,55,1
Montrave,33.2,8,337870,706350,2,70,c,1,1,56,1
Montrave,33.2,8,337870,706350,2,70,c,1,1,57,1
Montrave,33.2,8,337870,706350,2,76,g,1,1,58,1
Montrave,33.2,8,337870,706350,2,60,r,1,1,59,1
Montrave,33.2,8,337870,706350,2,80,r,1,1,60,1
Montrave,33.2,8,337870,706350,2,48,w,1,1,61,1
Montrave,33.2,8,337870,706350,2,70,w,1,1,62,1
Montrave,33.2,8,337870,706350,2,70,c,2,1,63,1
Montrave,33.2,8,337870,706350,2,75,c,2,1,64,1
Montrave,33.2,8,337870,706350,2,40,w,2,1,65,1
Montrave,33.2,8,337870,706350,2,53,w,2,1,66,1
Montrave,33.2,8,337870,706350,2,60,w,2,1,67,1
Montrave,33.2,8,337870,706350,2,70,w,2,1,68,1
Montrave,33.2,9,337970,706350,2,30,c,1,1,69,1
Montrave,33.2,9,337970,706350,2,35,c,1,1,70,1
Montrave,33.2,9,337970,706350,2,45,c,1,1,71,1
Montrave,33.2,9,337970,706350,2,28,c,2,1,72,1
Montrave,33.2,9,337970,706350,2,50,c,2,1,73,1
Montrave,33.2,9,337970,706350,2,60,c,2,1,74,1
Montrave,33.2,9,337970,706350,2,42,g,2,1,75,1
Montrave,33.2,9,337970,706350,2,40,r,2,1,76,1
Montrave,33.2,9,337970,706350,2,40,w,2,1,77,1
Montrave,33.2,10,337370,706250,2,25,c,1,1,78,1
Montrave,33.2,10,337370,706250,2,40,w,1,1,79,1
Montrave,33.2,10,337370,706250,2,80,w,1,1,80,1
Montrave,33.2,10,337370,706250,2,70,c,2,1,81,1
Montrave,33.2,10,337370,706250,2,100,c,2,1,82,1
Montrave,33.2,10,337370,706250,2,60,w,2,1,83,1
Montrave,33.2,10,337370,706250,2,95,w,2,1,84,1
Montrave,33.2,11,337470,706250,2,40,c,1,1,85,1
Montrave,33.2,11,337470,706250,2,85,c,1,1,86,1
Montrave,33.2,11,337470,706250,2,125,c,1,1,87,1
Montrave,33.2,11,337470,706250,2,65,r,1,1,88,1
Montrave,33.2,11,337470,706250,2,75,w,1,1,89,1
Montrave,33.2,11,337470,706250,2,75,c,2,1,90,1
Montrave,33.2,11,337470,706250,2,75,g,2,1,91,1
Montrave,33.2,11,337470,706250,2,43,w,2,1,92,1
Montrave,33.2,11,337470,706250,2,65,w,2,1,93,1
Montrave,33.2,11,337470,706250,2,70,w,2,1,94,1
Montrave,33.2,12,337570,706250,2,50,c,1,1,95,1
Montrave,33.2,12,337570,706250,2,80,c,1,1,96,1
Montrave,33.2,12,337570,706250,2,70,g,1,1,97,1
Montrave,33.2,12,337570,706250,2,65,w,1,1,98,1
Montrave,33.2,12,337570,706250,2,90,w,1,1,99,1
Montrave,33.2,12,337570,706250,2,33,c,2,1,100,1
Montrave,33.2,12,337570,706250,2,50,c,2,1,101,1
Montrave,33.2,12,337570,706250,2,100,c,2,1,102,1
Montrave,33.2,12,337570,706250,2,57,w,2,1,103,1
Montrave,33.2,12,337570,706250,2,70,w,2,1,104,1
Montrave,33.2,12,337570,706250,2,100,w,2,1,105,1
Montrave,33.2,13,337670,706250,2,120,c,1,1,106,1
Montrave,33.2,13,337670,706250,2,42,r,1,1,107,1
Montrave,33.2,13,337670,706250,2,70,r,1,1,108,1
Montrave,33.2,13,337670,706250,2,35,w,1,1,109,1
Montrave,33.2,13,337670,706250,2,35,w,1,1,110,1
Montrave,33.2,13,337670,706250,2,60,w,1,1,111,1
Montrave,33.2,13,337670,706250,2,120,c,2,1,112,1
Montrave,33.2,13,337670,706250,2,70,r,2,1,113,1
Montrave,33.2,13,337670,706250,2,50,w,2,1,114,1
Montrave,33.2,13,337670,706250,2,75,w,2,1,115,1
Montrave,33.2,13,337670,706250,2,100,w,2,1,116,1
Montrave,33.2,14,337770,706250,2,45,r,1,1,117,1
Montrave,33.2,14,337770,706250,2,55,w,1,1,118,1
Montrave,33.2,14,337770,706250,2,65,w,1,1,119,1
Montrave,33.2,14,337770,706250,2,45,r,2,1,120,1
Montrave,33.2,14,337770,706250,2,60,r,2,1,121,1
Montrave,33.2,14,337770,706250,2,48,w,2,1,122,1
Montrave,33.2,14,337770,706250,2,53,w,2,1,123,1
Montrave,33.2,14,337770,706250,2,55,w,2,1,124,1
Montrave,33.2,14,337770,706250,2,75,w,2,1,125,1
Montrave,33.2,15,337970,706250,2,55,c,1,1,126,1
Montrave,33.2,15,337970,706250,2,35,r,1,1,127,1
Montrave,33.2,15,337970,706250,2,45,r,1,1,128,1
Montrave,33.2,15,337970,706250,2,55,r,2,1,129,1
Montrave,33.2,15,337970,706250,2,55,r,2,1,130,1
Montrave,33.2,16,338070,706250,2,24,c,1,1,131,1
Montrave,33.2,16,338070,706250,2,65,c,1,1,132,1
Montrave,33.2,16,338070,706250,2,26,w,1,1,133,1
Montrave,33.2,16,338070,706250,2,75,c,2,1,134,1
Montrave,33.2,16,338070,706250,2,65,r,2,1,135,1
Montrave,33.2,16,338070,706250,2,45,r,2,1,136,1
Montrave,33.2,16,338070,706250,2,55,w,2,1,137,1
Montrave,33.2,17,337370,706150,2,70,w,1,1,138,1
Montrave,33.2,17,337370,706150,2,100,w,1,1,139,1
Montrave,33.2,17,337370,706150,2,50,c,2,1,140,1
Montrave,33.2,17,337370,706150,2,65,c,2,1,141,1
Montrave,33.2,17,337370,706150,2,60,w,2,1,142,1
Montrave,33.2,18,337470,706150,2,100,c,1,1,143,1
Montrave,33.2,18,337470,706150,2,45,w,1,1,144,1
Montrave,33.2,18,337470,706150,2,55,w,1,1,145,1
Montrave,33.2,18,337470,706150,2,95,c,2,1,146,1
Montrave,33.2,18,337470,706150,2,20,g,2,1,147,1
Montrave,33.2,18,337470,706150,2,30,w,2,1,148,1
Montrave,33.2,18,337470,706150,2,70,w,2,1,149,1
Montrave,33.2,18,337470,706150,2,105,w,2,1,150,1
Montrave,33.2,19,337570,706150,2,50,g,1,1,151,1
Montrave,33.2,19,337570,706150,2,20,r,1,1,152,1
Montrave,33.2,19,337570,706150,2,50,w,1,1,153,1
Montrave,33.2,19,337570,706150,2,45,c,2,1,154,1
Montrave,33.2,19,337570,706150,2,55,g,2,1,155,1
Montrave,33.2,19,337570,706150,2,30,r,2,1,156,1
Montrave,33.2,19,337570,706150,2,65,r,2,1,157,1
Montrave,33.2,19,337570,706150,2,40,w,2,1,158,1
Montrave,33.2,19,337570,706150,2,70,w,2,1,159,1
Montrave,33.2,19,337570,706150,2,75,w,2,1,160,1
Montrave,33.2,20,337670,706150,2,90,c,1,1,161,1
Montrave,33.2,20,337670,706150,2,55,r,1,1,162,1
Montrave,33.2,20,337670,706150,2,45,w,1,1,163,1
Montrave,33.2,20,337670,706150,2,80,c,2,1,164,1
Montrave,33.2,20,337670,706150,2,100,c,2,1,165,1
Montrave,33.2,20,337670,706150,2,100,r,2,1,166,1
Montrave,33.2,20,337670,706150,2,40,w,2,1,167,1
Montrave,33.2,20,337670,706150,2,50,w,2,1,168,1
Montrave,33.2,20,337670,706150,2,100,w,2,1,169,1
Montrave,33.2,20,337670,706150,2,100,w,2,1,170,1
Montrave,33.2,21,337770,706150,2,40,c,1,1,171,1
Montrave,33.2,21,337770,706150,2,27,r,1,1,172,1
Montrave,33.2,21,337770,706150,2,45,r,1,1,173,1
Montrave,33.2,21,337770,706150,2,50,w,1,1,174,1
Montrave,33.2,21,337770,706150,2,55,w,1,1,175,1
Montrave,33.2,21,337770,706150,2,45,c,2,1,176,1
Montrave,33.2,21,337770,706150,2,35,r,2,1,177,1
Montrave,33.2,21,337770,706150,2,40,w,2,1,178,1
Montrave,33.2,21,337770,706150,2,40,w,2,1,179,1
Montrave,33.2,21,337770,706150,2,65,w,2,1,180,1
Montrave,33.2,22,337570,706050,2,20,c,1,1,181,1
Montrave,33.2,22,337570,706050,2,85,c,1,1,182,1
Montrave,33.2,22,337570,706050,2,40,r,1,1,183,1
Montrave,33.2,22,337570,706050,2,40,c,2,1,184,1
Montrave,33.2,22,337570,706050,2,30,r,2,1,185,1
Montrave,33.2,22,337570,706050,2,70,r,2,1,186,1
Montrave,33.2,22,337570,706050,2,120,w,2,1,187,1
Montrave,33.2,23,337570,705950,2,30,c,1,1,188,1
Montrave,33.2,23,337570,705950,2,45,c,1,1,189,1
Montrave,33.2,23,337570,705950,2,35,w,1,1,190,1
Montrave,33.2,23,337570,705950,2,43,c,2,1,191,1
Montrave,33.2,23,337570,705950,2,50,c,2,1,192,1
Montrave,33.2,24,337670,705950,2,40,c,1,1,193,1
Montrave,33.2,24,337670,705950,2,120,c,1,1,194,1
Montrave,33.2,24,337670,705950,2,25,r,1,1,195,1
Montrave,33.2,24,337670,705950,2,40,r,1,1,196,1
Montrave,33.2,24,337670,705950,2,45,w,1,1,197,1
Montrave,33.2,24,337670,705950,2,80,c,2,1,198,1
Montrave,33.2,24,337670,705950,2,60,r,2,1,199,1
Montrave,33.2,24,337670,705950,2,50,r,2,1,200,1
Montrave,33.2,24,337670,705950,2,30,w,2,1,201,1
Montrave,33.2,25,337570,705850,2,60,c,1,1,202,1
Montrave,33.2,25,337570,705850,2,45,r,1,1,203,1
Montrave,33.2,25,337570,705850,2,50,w,1,1,204,1
Montrave,33.2,25,337570,705850,2,65,c,2,1,205,1
Montrave,33.2,25,337570,705850,2,80,r,2,1,206,1
Montrave,33.2,25,337570,705850,2,70,w,2,1,207,1
Montrave,33.2,26,337670,705850,2,40,r,1,1,208,1
Montrave,33.2,26,337670,705850,2,22,w,1,1,209,1
Montrave,33.2,26,337670,705850,2,45,w,1,1,210,1
Montrave,33.2,26,337670,705850,2,85,c,2,1,211,1
Montrave,33.2,26,337670,705850,2,25,r,2,1,212,1
Montrave,33.2,26,337670,705850,2,35,r,2,1,213,1
Montrave,33.2,26,337670,705850,2,50,r,2,1,214,1
Montrave,33.2,26,337670,705850,2,40,w,2,1,215,1
Montrave,33.2,26,337670,705850,2,35,w,2,1,216,1
Montrave,33.2,26,337670,705850,2,40,w,2,1,217,1
Montrave,33.2,27,337770,705850,2,50,c,1,1,218,1
Montrave,33.2,27,337770,705850,2,35,r,1,1,219,1
Montrave,33.2,27,337770,705850,2,45,r,1,1,220,1
Montrave,33.2,27,337770,705850,2,16,w,1,1,221,1
Montrave,33.2,27,337770,705850,2,30,w,1,1,222,1
Montrave,33.2,27,337770,705850,2,70,c,2,1,223,1
Montrave,33.2,27,337770,705850,2,60,r,2,1,224,1
Montrave,33.2,27,337770,705850,2,13,w,2,1,225,1
Montrave,33.2,27,337770,705850,2,55,w,2,1,226,1
Montrave,33.2,28,337570,705750,2,75,c,1,1,227,1
Montrave,33.2,28,337570,705750,2,70,g,1,1,228,1
Montrave,33.2,28,337570,705750,2,55,r,1,1,229,1
Montrave,33.2,28,337570,705750,2,70,w,1,1,230,1
Montrave,33.2,28,337570,705750,2,80,c,2,1,231,1
Montrave,33.2,28,337570,705750,2,60,g,2,1,232,1
Montrave,33.2,28,337570,705750,2,80,w,2,1,233,1
Montrave,33.2,28,337570,705750,2,90,w,2,1,234,1
Montrave,33.2,29,337670,705750,2,30,c,1,1,235,1
Montrave,33.2,29,337670,705750,2,70,c,1,1,236,1
Montrave,33.2,29,337670,705750,2,35,w,1,1,237,1
Montrave,33.2,29,337670,705750,2,45,w,1,1,238,1
Montrave,33.2,29,337670,705750,2,50,w,1,1,239,1
Montrave,33.2,29,337670,705750,2,18,c,2,1,240,1
Montrave,33.2,29,337670,705750,2,55,c,2,1,241,1
Montrave,33.2,29,337670,705750,2,40,w,2,1,242,1
Montrave,33.2,29,337670,705750,2,70,w,2,1,243,1
Montrave,33.2,29,337670,705750,2,80,w,2,1,244,1
Montrave,33.2,29,337670,705750,2,80,w,2,1,245,1
Montrave,33.2,30,337570,705650,2,21,c,1,1,246,1
Montrave,33.2,30,337570,705650,2,29,c,1,1,247,1
Montrave,33.2,30,337570,705650,2,45,g,1,1,248,1
Montrave,33.2,30,337570,705650,2,85,c,2,1,249,1
Montrave,33.2,30,337570,705650,2,80,g,2,1,250,1
Montrave,33.2,30,337570,705650,2,100,r,2,1,251,1
Montrave,33.2,30,337570,705650,2,25,w,2,1,252,1
Montrave,33.2,30,337570,705650,2,35,w,2,1,253,1
Montrave,33.2,30,337570,705650,2,50,w,2,1,254,1
Montrave,33.2,31,337670,705650,2,60,c,1,1,255,1
Montrave,33.2,31,337670,705650,2,60,c,1,1,256,1
Montrave,33.2,31,337670,705650,2,25,g,1,1,257,1
Montrave,33.2,31,337670,705650,2,42,w,1,1,258,1
Montrave,33.2,31,337670,705650,2,55,w,1,1,259,1
Montrave,33.2,31,337670,705650,2,80,c,2,1,260,1
Montrave,33.2,31,337670,705650,2,30,g,2,1,261,1
Montrave,33.2,31,337670,705650,2,25,r,2,1,262,1
Montrave,33.2,31,337670,705650,2,30,w,2,1,263,1
Montrave,33.2,31,337670,705650,2,75,w,2,1,264,1
Montrave,33.2,32,337570,705550,2,80,c,1,1,265,1
Montrave,33.2,32,337570,705550,2,55,g,1,1,266,1
Montrave,33.2,32,337570,705550,2,36,r,1,1,267,1
Montrave,33.2,32,337570,705550,2,45,c,2,1,268,1
Montrave,33.2,32,337570,705550,2,50,c,2,1,269,1
Montrave,33.2,32,337570,705550,2,70,c,2,1,270,1
Montrave,33.2,32,337570,705550,2,55,g,2,1,271,1
Montrave,33.2,32,337570,705550,2,25,r,2,1,272,1
Montrave,33.2,32,337570,705550,2,45,w,2,1,273,1
Montrave,33.2,32,337570,705550,2,45,w,2,1,274,1
Montrave,33.2,32,337570,705550,2,50,w,2,1,275,1
